A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,Kelas
0,0,0,18,0,0,0,0,0,0,0,0,0,0,13,25,0,0,0,0,0,0,0,0,0,34,17,0,0,0,0,0,0,0,0,0,20,21,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,25,26,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,39,13,0,0,0,0,0,0,0,0,0,18,20,0,0,0,0,0,0,0,0,0,18,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,11,16,0,0,0,0,0,0,0,0,0,12,24,27,0,0,0,0,0,0,0,0,11,2,6,0,0,0,0,0,0,0,0,41,36,59,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,18,0,0,0,0,0,0,0,0,18,14,19,0,0,0,0,0,0,0,0,3,17,33,0,0,0,0,0,0,0,0,19,13,4,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,5,18,0,0,0,0,0,0,0,0,0,16,32,21,0,0,0,0,0,0,0,0,2,20,12,0,0,0,0,0,0,0,0,45,37,66,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,36,14,0,0,0,0,0,0,0,0,5,9,7,0,0,0,0,0,0,0,0,8,1,27,0,0,0,0,0,0,0,0,20,18,5,0,0,0,0,0,0,0,0,0,18,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,16,1,0,0,0,0,0,0,0,0,0,16,20,22,0,0,0,0,0,0,0,0,18,20,14,0,0,0,0,0,0,0,0,60,70,30,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,11,22,0,0,0,0,0,0,0,0,13,4,9,0,0,0,0,0,0,0,0,4,20,32,0,0,0,0,0,0,0,0,12,6,20,0,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,14,20,0,0,0,0,0,0,0,0,0,4,27,26,0,0,0,0,0,0,0,0,15,8,15,0,0,0,0,0,0,0,0,36,53,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,33,30,0,0,0,0,0,0,0,0,17,7,18,0,0,0,0,0,0,0,0,18,19,19,0,0,0,0,0,0,0,0,13,10,18,0,0,0,0,0,0,0,0,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,11,2,0,0,0,0,0,0,0,0,0,20,30,37,0,0,0,0,0,0,0,0,11,20,16,0,0,0,0,0,0,0,0,35,42,41,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,21,19,0,0,0,0,0,0,0,0,12,14,20,0,0,0,0,0,0,0,0,15,15,36,0,0,0,0,0,0,0,0,47,11,9,0,0,0,0,0,0,0,0,0,12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,6,18,0,0,0,0,0,0,0,0,0,18,17,30,0,0,0,0,0,0,0,0,14,11,6,0,0,0,0,0,0,0,0,18,39,30,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,37,31,0,0,0,0,0,0,0,0,3,14,12,0,0,0,0,0,0,0,0,1,15,38,0,0,0,0,0,0,0,0,54,12,11,0,0,0,0,0,0,0,0,0,11,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,3,9,0,0,0,0,0,0,0,0,0,14,10,10,0,0,0,0,0,0,0,0,17,15,18,0,0,0,0,0,0,0,0,20,70,30,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,27,19,0,0,0,0,0,0,0,0,13,8,12,0,0,0,0,0,0,0,0,5,5,36,0,0,0,0,0,0,0,0,59,14,16,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,18,15,0,0,0,0,0,0,0,0,0,1,38,23,0,0,0,0,0,0,0,0,2,19,3,0,0,0,0,0,0,0,0,28,54,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,37,0,0,0,0,0,0,0,0,1,6,12,0,0,0,0,0,0,0,0,11,9,22,0,0,0,0,0,0,0,0,23,2,14,0,0,0,0,0,0,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,19,6,0,0,0,0,0,0,0,0,0,8,10,38,0,0,0,0,0,0,0,0,14,10,1,0,0,0,0,0,0,0,0,62,60,35,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,22,14,0,0,0,0,0,0,0,0,15,2,20,0,0,0,0,0,0,0,0,1,10,29,0,0,0,0,0,0,0,0,42,18,14,0,0,0,0,0,0,0,0,0,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,6,7,0,0,0,0,0,0,0,0,0,15,12,13,0,0,0,0,0,0,0,0,15,6,16,0,0,0,0,0,0,0,0,49,10,31,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,15,37,0,0,0,0,0,0,0,0,16,7,18,0,0,0,0,0,0,0,0,1,8,17,0,0,0,0,0,0,0,0,43,12,17,0,0,0,0,0,0,0,0,0,20,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,17,3,0,0,0,0,0,0,0,0,0,11,26,39,0,0,0,0,0,0,0,0,11,16,11,0,0,0,0,0,0,0,0,71,80,74,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,16,25,0,0,0,0,0,0,0,0,19,2,14,0,0,0,0,0,0,0,0,4,2,39,0,0,0,0,0,0,0,0,17,5,10,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,13,17,0,0,0,0,0,0,0,0,0,3,20,11,0,0,0,0,0,0,0,0,2,14,13,0,0,0,0,0,0,0,0,10,33,22,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,40,34,0,0,0,0,0,0,0,0,8,1,10,0,0,0,0,0,0,0,0,20,12,27,0,0,0,0,0,0,0,0,52,13,19,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,2,7,0,0,0,0,0,0,0,0,0,8,13,17,0,0,0,0,0,0,0,0,4,16,8,0,0,0,0,0,0,0,0,40,18,67,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,21,0,0,0,0,0,0,0,0,2,14,12,0,0,0,0,0,0,0,0,15,8,23,0,0,0,0,0,0,0,0,45,19,5,0,0,0,0,0,0,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,20,12,0,0,0,0,0,0,0,0,0,13,14,10,0,0,0,0,0,0,0,0,18,5,9,0,0,0,0,0,0,0,0,72,27,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,18,0,0,0,0,0,0,0,0,4,15,5,0,0,0,0,0,0,0,0,15,2,30,0,0,0,0,0,0,0,0,27,14,3,0,0,0,0,0,0,0,0,0,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,3,18,0,0,0,0,0,0,0,0,0,12,27,13,0,0,0,0,0,0,0,0,20,16,3,0,0,0,0,0,0,0,0,15,24,67,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,37,32,0,0,0,0,0,0,0,0,8,6,10,0,0,0,0,0,0,0,0,8,17,16,0,0,0,0,0,0,0,0,60,14,3,0,0,0,0,0,0,0,0,0,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,3,1,0,0,0,0,0,0,0,0,0,4,40,37,0,0,0,0,0,0,0,0,10,16,16,0,0,0,0,0,0,0,0,54,57,78,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,22,24,0,0,0,0,0,0,0,0,14,7,6,0,0,0,0,0,0,0,0,10,8,38,0,0,0,0,0,0,0,0,26,10,1,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,3,5,0,0,0,0,0,0,0,0,0,18,13,33,0,0,0,0,0,0,0,0,19,12,4,0,0,0,0,0,0,0,0,58,21,35,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,17,19,0,0,0,0,0,0,0,0,2,20,8,0,0,0,0,0,0,0,0,3,4,29,0,0,0,0,0,0,0,0,46,19,17,0,0,0,0,0,0,0,0,0,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,4,1,0,0,0,0,0,0,0,0,0,4,33,25,0,0,0,0,0,0,0,0,18,14,14,0,0,0,0,0,0,0,0,22,62,18,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,24,25,0,0,0,0,0,0,0,0,1,16,4,0,0,0,0,0,0,0,0,4,15,32,0,0,0,0,0,0,0,0,45,11,9,0,0,0,0,0,0,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,4,9,0,0,0,0,0,0,0,0,0,14,15,17,0,0,0,0,0,0,0,0,12,14,3,0,0,0,0,0,0,0,0,25,32,68,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,40,38,0,0,0,0,0,0,0,0,16,12,17,0,0,0,0,0,0,0,0,6,4,34,0,0,0,0,0,0,0,0,47,8,16,0,0,0,0,0,0,0,0,0,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,8,13,0,0,0,0,0,0,0,0,0,7,26,20,0,0,0,0,0,0,0,0,6,15,1,0,0,0,0,0,0,0,0,39,44,10,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,18,0,0,0,0,0,0,0,0,7,9,5,0,0,0,0,0,0,0,0,17,11,11,0,0,0,0,0,0,0,0,46,20,15,0,0,0,0,0,0,0,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,10,17,0,0,0,0,0,0,0,0,0,9,35,15,0,0,0,0,0,0,0,0,6,5,20,0,0,0,0,0,0,0,0,45,59,27,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,15,20,0,0,0,0,0,0,0,0,16,9,18,0,0,0,0,0,0,0,0,8,13,30,0,0,0,0,0,0,0,0,48,15,3,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,8,8,0,0,0,0,0,0,0,0,0,13,39,13,0,0,0,0,0,0,0,0,19,9,11,0,0,0,0,0,0,0,0,56,10,34,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,35,0,0,0,0,0,0,0,0,9,3,6,0,0,0,0,0,0,0,0,14,4,29,0,0,0,0,0,0,0,0,20,12,13,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,11,18,0,0,0,0,0,0,0,0,0,9,18,29,0,0,0,0,0,0,0,0,8,13,16,0,0,0,0,0,0,0,0,37,60,51,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,20,39,0,0,0,0,0,0,0,0,12,17,8,0,0,0,0,0,0,0,0,3,5,25,0,0,0,0,0,0,0,0,28,18,6,0,0,0,0,0,0,0,0,0,17,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,13,18,0,0,0,0,0,0,0,0,0,18,35,30,0,0,0,0,0,0,0,0,19,14,3,0,0,0,0,0,0,0,0,14,21,67,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,37,12,0,0,0,0,0,0,0,0,20,13,3,0,0,0,0,0,0,0,0,18,9,34,0,0,0,0,0,0,0,0,32,5,8,0,0,0,0,0,0,0,0,0,18,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,16,16,0,0,0,0,0,0,0,0,0,8,26,14,0,0,0,0,0,0,0,0,10,13,12,0,0,0,0,0,0,0,0,54,23,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,33,0,0,0,0,0,0,0,0,18,19,15,0,0,0,0,0,0,0,0,14,11,10,0,0,0,0,0,0,0,0,41,7,14,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,15,7,0,0,0,0,0,0,0,0,0,2,19,23,0,0,0,0,0,0,0,0,15,12,12,0,0,0,0,0,0,0,0,17,17,45,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,21,21,0,0,0,0,0,0,0,0,17,3,9,0,0,0,0,0,0,0,0,5,12,28,0,0,0,0,0,0,0,0,41,12,17,0,0,0,0,0,0,0,0,0,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,12,10,0,0,0,0,0,0,0,0,0,15,36,14,0,0,0,0,0,0,0,0,7,16,12,0,0,0,0,0,0,0,0,10,35,19,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,23,17,0,0,0,0,0,0,0,0,6,6,12,0,0,0,0,0,0,0,0,4,13,23,0,0,0,0,0,0,0,0,50,4,12,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,15,10,0,0,0,0,0,0,0,0,0,9,25,38,0,0,0,0,0,0,0,0,8,7,17,0,0,0,0,0,0,0,0,41,33,28,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,39,18,0,0,0,0,0,0,0,0,20,10,4,0,0,0,0,0,0,0,0,6,15,27,0,0,0,0,0,0,0,0,38,6,6,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,12,2,0,0,0,0,0,0,0,0,0,16,34,31,0,0,0,0,0,0,0,0,19,16,12,0,0,0,0,0,0,0,0,38,38,11,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,39,0,0,0,0,0,0,0,0,2,18,11,0,0,0,0,0,0,0,0,13,6,16,0,0,0,0,0,0,0,0,40,3,16,0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,13,9,0,0,0,0,0,0,0,0,0,7,17,40,0,0,0,0,0,0,0,0,7,16,2,0,0,0,0,0,0,0,0,69,41,11,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,27,22,0,0,0,0,0,0,0,0,5,3,11,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,0,33,20,13,0,0,0,0,0,0,0,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,1,11,0,0,0,0,0,0,0,0,0,14,12,37,0,0,0,0,0,0,0,0,8,2,3,0,0,0,0,0,0,0,0,18,21,74,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,22,16,0,0,0,0,0,0,0,0,8,12,20,0,0,0,0,0,0,0,0,1,7,12,0,0,0,0,0,0,0,0,41,1,7,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,2,6,0,0,0,0,0,0,0,0,0,17,16,21,0,0,0,0,0,0,0,0,1,10,6,0,0,0,0,0,0,0,0,60,58,20,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,20,0,0,0,0,0,0,0,0,3,16,11,0,0,0,0,0,0,0,0,1,17,39,0,0,0,0,0,0,0,0,31,15,20,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,1,18,0,0,0,0,0,0,0,0,0,9,40,30,0,0,0,0,0,0,0,0,4,9,2,0,0,0,0,0,0,0,0,59,28,67,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,34,33,0,0,0,0,0,0,0,0,10,19,8,0,0,0,0,0,0,0,0,16,10,35,0,0,0,0,0,0,0,0,15,3,16,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,2,14,0,0,0,0,0,0,0,0,0,15,37,31,0,0,0,0,0,0,0,0,10,10,15,0,0,0,0,0,0,0,0,27,36,55,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,18,40,0,0,0,0,0,0,0,0,4,8,18,0,0,0,0,0,0,0,0,2,12,11,0,0,0,0,0,0,0,0,33,16,15,0,0,0,0,0,0,0,0,0,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,3,3,0,0,0,0,0,0,0,0,0,6,12,13,0,0,0,0,0,0,0,0,18,11,11,0,0,0,0,0,0,0,0,66,56,54,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16,12,0,0,0,0,0,0,0,0,1,3,15,0,0,0,0,0,0,0,0,2,2,34,0,0,0,0,0,0,0,0,43,7,1,0,0,0,0,0,0,0,0,0,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,2,5,0,0,0,0,0,0,0,0,0,7,11,24,0,0,0,0,0,0,0,0,9,6,17,0,0,0,0,0,0,0,0,46,58,76,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,35,0,0,0,0,0,0,0,0,6,15,17,0,0,0,0,0,0,0,0,15,4,16,0,0,0,0,0,0,0,0,36,12,19,0,0,0,0,0,0,0,0,0,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,15,20,0,0,0,0,0,0,0,0,0,3,37,11,0,0,0,0,0,0,0,0,2,7,11,0,0,0,0,0,0,0,0,67,52,21,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,40,0,0,0,0,0,0,0,0,10,3,17,0,0,0,0,0,0,0,0,20,12,28,0,0,0,0,0,0,0,0,17,6,12,0,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,13,15,0,0,0,0,0,0,0,0,0,4,37,36,0,0,0,0,0,0,0,0,10,6,16,0,0,0,0,0,0,0,0,57,69,51,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,18,10,0,0,0,0,0,0,0,0,16,10,4,0,0,0,0,0,0,0,0,1,16,33,0,0,0,0,0,0,0,0,44,7,14,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,6,16,0,0,0,0,0,0,0,0,0,11,10,14,0,0,0,0,0,0,0,0,8,11,10,0,0,0,0,0,0,0,0,11,11,48,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,39,14,0,0,0,0,0,0,0,0,6,1,15,0,0,0,0,0,0,0,0,2,3,32,0,0,0,0,0,0,0,0,41,13,15,0,0,0,0,0,0,0,0,0,13,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
